,Make_0,Make_1,Make_2,Make_3,Make_4,MonthClaimed,WeekOfMonthClaimed,MaritalStatus_0,MaritalStatus_1,MaritalStatus_2,Age,PolicyType_0,PolicyType_1,PolicyType_2,PolicyType_3,VehiclePrice,Deductible,DriverRating,Days_Policy_Accident_0,Days_Policy_Accident_1,Days_Policy_Accident_2,Days_Policy_Claim,PastNumberOfClaims_0,PastNumberOfClaims_1,PastNumberOfClaims_2,AgeOfVehicle,NumberOfSuppliments_0,NumberOfSuppliments_1,NumberOfSuppliments_2,AddressChange_Claim,NumberOfCars,Year,ClaimSize,AccidentArea_Urban,Sex_Male,Fault_Third Party,PoliceReportFiled_Yes,WitnessPresent_Yes,AgentType_Internal,FraudFound_P,cluster_labels
1440,0.0,0.0,0.0,0.0,1.0,0.2727272727272727,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.25,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5486532708035795,1.0,1.0,0.0,0.0,0.0,0.0,0,0
1441,0.0,0.0,0.0,0.0,1.0,0.18181818181818182,0.25,0.0,1.0,0.0,0.35000000000000003,0.0,0.0,1.0,1.0,0.2,0.25,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.7142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.28868983353051,1.0,1.0,0.0,0.0,0.0,0.0,0,0
1442,0.0,0.0,0.0,0.0,1.0,0.18181818181818182,0.25,0.0,1.0,0.0,0.5625,0.0,1.0,0.0,0.0,0.2,0.25,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.8571428571428571,0.0,1.0,0.0,0.0,0.0,0.0,0.09498867932683085,1.0,1.0,1.0,0.0,0.0,0.0,0,4
1443,0.0,0.0,0.0,1.0,1.0,0.18181818181818182,0.0,0.0,0.0,1.0,0.36250000000000004,0.0,1.0,0.0,0.0,0.2,0.25,0.6666666666666667,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5714285714285714,0.0,0.0,1.0,0.0,0.0,0.0,0.03464721540296189,1.0,1.0,1.0,0.0,0.0,0.0,0,3
1444,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,0.5,0.0,0.0,1.0,0.42500000000000004,0.0,0.0,1.0,1.0,0.2,0.25,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7142857142857142,0.0,1.0,1.0,0.5,0.25,0.0,0.03923115854321376,1.0,1.0,0.0,0.0,0.0,0.0,0,5
1445,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4375,0.0,0.0,1.0,1.0,0.2,0.25,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.7142857142857142,0.0,0.0,1.0,0.0,0.0,0.0,0.37721172854486024,1.0,0.0,0.0,0.0,0.0,0.0,0,0
1446,0.0,0.0,0.0,1.0,0.0,0.2727272727272727,0.25,0.0,1.0,0.0,0.35000000000000003,0.0,1.0,0.0,0.0,0.2,0.25,0.6666666666666667,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7142857142857142,0.0,0.0,1.0,0.0,0.0,0.0,0.0273014490709379,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1447,0.0,0.0,0.0,1.0,0.0,0.18181818181818182,1.0,0.0,1.0,0.0,0.7250000000000001,0.0,1.0,0.0,0.0,0.2,0.25,0.6666666666666667,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.045545675427597555,0.0,1.0,1.0,0.0,0.0,0.0,0,1
1448,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,0.25,0.0,1.0,0.0,0.47500000000000003,0.0,0.0,1.0,1.0,0.2,0.25,0.6666666666666667,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.8571428571428571,0.0,1.0,0.0,0.0,0.75,0.0,0.028302033443270532,1.0,1.0,0.0,0.0,0.0,0.0,0,2
1449,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,0.25,0.0,1.0,0.0,0.5875,0.0,0.0,1.0,1.0,0.2,0.25,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.8571428571428571,0.0,1.0,1.0,0.0,0.0,0.0,0.07288878844012919,1.0,1.0,0.0,0.0,0.0,0.0,0,2
1450,0.0,0.0,0.0,1.0,1.0,0.18181818181818182,0.5,0.0,1.0,0.0,0.325,0.0,1.0,0.0,1.0,0.2,0.25,0.6666666666666667,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.7142857142857142,0.0,1.0,0.0,0.0,0.0,0.0,0.041624339958839074,1.0,1.0,1.0,0.0,0.0,0.0,0,4
1451,0.0,0.0,1.0,1.0,0.0,0.18181818181818182,0.75,0.0,1.0,0.0,0.675,0.0,0.0,1.0,1.0,0.4,0.25,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.062019787825326946,1.0,1.0,0.0,0.0,0.0,0.0,0,2
1452,0.0,0.0,1.0,0.0,1.0,0.09090909090909091,0.75,0.0,1.0,0.0,0.6375000000000001,0.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6750555858543041,1.0,0.0,0.0,0.0,0.0,0.0,0,4
1453,0.0,0.0,1.0,1.0,0.0,0.09090909090909091,0.75,0.0,0.0,1.0,0.3375,0.0,0.0,1.0,1.0,0.2,1.0,0.6666666666666667,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.8571428571428571,0.0,0.0,1.0,0.0,0.0,0.0,0.2739614313818376,1.0,0.0,0.0,0.0,0.0,0.0,0,0
1454,0.0,0.0,0.0,1.0,0.0,0.18181818181818182,0.0,0.0,1.0,0.0,0.5125000000000001,0.0,1.0,0.0,0.0,1.0,0.25,0.6666666666666667,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8154422111376032,1.0,1.0,0.0,0.0,0.0,0.0,0,1
1455,0.0,0.0,0.0,1.0,1.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.42500000000000004,0.0,0.0,1.0,1.0,0.4,0.25,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8571428571428571,0.0,0.0,1.0,0.0,0.0,0.0,0.16757234862524673,1.0,1.0,0.0,0.0,0.0,0.0,0,5
1456,0.0,0.0,1.0,0.0,1.0,0.09090909090909091,0.25,0.0,1.0,0.0,0.7250000000000001,0.0,1.0,0.0,1.0,0.4,0.25,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.616103300833826,1.0,1.0,0.0,0.0,0.0,0.0,0,4
1457,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.55,0.0,1.0,0.0,1.0,0.2,0.25,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.8571428571428571,0.0,0.0,1.0,0.0,0.0,0.0,0.0769710637862451,1.0,1.0,0.0,0.0,0.0,0.0,0,3
1458,0.0,0.0,0.0,1.0,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.35000000000000003,0.0,1.0,0.0,1.0,0.2,0.25,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7142857142857142,0.0,0.0,1.0,0.0,0.0,0.0,0.08934108264782001,0.0,1.0,1.0,0.0,0.0,0.0,0,3
1459,0.0,0.0,1.0,1.0,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.3375,0.0,1.0,0.0,1.0,0.4,0.25,0.6666666666666667,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8571428571428571,1.0,0.0,0.0,0.0,0.0,0.0,0.3511930944608712,1.0,1.0,1.0,0.0,0.0,0.0,0,3
1460,0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.4375,0.0,0.0,1.0,1.0,0.6000000000000001,0.25,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8571428571428571,0.0,0.0,1.0,1.0,0.25,0.0,0.15823782345627718,1.0,1.0,1.0,0.0,0.0,0.0,0,2
1461,0.0,0.0,1.0,1.0,0.0,0.0,0.25,0.0,1.0,0.0,0.6000000000000001,0.0,0.0,1.0,1.0,1.0,0.25,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.8571428571428571,0.0,1.0,0.0,0.0,0.0,0.0,0.49634552025600126,1.0,1.0,1.0,0.0,0.0,0.0,0,0
1462,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.4375,0.0,1.0,0.0,1.0,0.2,0.25,0.6666666666666667,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5714285714285714,0.0,0.0,1.0,0.0,0.0,0.0,0.07090647243549689,1.0,0.0,0.0,0.0,0.0,0.0,0,4
1463,0.0,0.0,1.0,1.0,0.0,0.2727272727272727,0.5,0.0,1.0,0.0,0.55,0.0,1.0,0.0,1.0,0.4,0.25,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.8571428571428571,0.0,0.0,1.0,0.0,0.0,0.0,0.5104335364990903,0.0,1.0,0.0,0.0,0.0,0.0,0,1
1464,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0,1.0,0.0,0.7000000000000001,0.0,0.0,1.0,1.0,0.2,0.25,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05369610607132341,1.0,1.0,0.0,0.0,0.0,0.0,0,2
1465,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,0.5125000000000001,0.0,0.0,1.0,1.0,1.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.8571428571428571,0.0,1.0,0.0,0.0,0.0,0.0,0.6317124598061042,1.0,0.0,0.0,0.0,0.0,0.0,0,0
1466,0.0,0.0,0.0,1.0,1.0,0.0,0.25,0.0,1.0,0.0,0.5625,0.0,0.0,1.0,1.0,0.2,0.25,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8571428571428571,0.0,1.0,0.0,0.0,0.0,0.0,0.06292035066115638,1.0,0.0,0.0,0.0,0.0,0.0,0,2
1467,0.0,0.0,1.0,1.0,1.0,0.0,0.25,0.0,1.0,0.0,0.6000000000000001,0.0,0.0,1.0,1.0,0.4,0.25,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8211158459246876,1.0,1.0,0.0,0.0,0.0,0.0,0,2
1468,0.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,1.0,0.0,0.4625,0.0,0.0,1.0,1.0,0.2,0.25,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.8571428571428571,0.0,1.0,0.0,0.0,0.0,0.0,0.08729689093412075,1.0,1.0,1.0,0.0,0.0,0.0,0,2
1469,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.3875,0.0,1.0,0.0,1.0,0.2,0.25,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.42857142857142855,0.0,0.0,1.0,0.0,0.0,0.0,0.08638817891916155,1.0,1.0,0.0,0.0,0.0,0.0,0,3
1470,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25,0.6666666666666667,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5185479541366053,1.0,1.0,0.0,0.0,0.0,0.0,0,3
1471,0.0,0.0,0.0,0.0,1.0,0.0,0.75,0.0,1.0,0.0,0.3875,0.0,1.0,0.0,1.0,0.4,0.25,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.5377631025455621,0.0,1.0,0.0,0.0,0.0,0.0,0,4
1472,0.0,0.0,0.0,1.0,1.0,0.0,0.25,0.0,1.0,0.0,0.5625,0.0,0.0,1.0,0.0,1.0,0.25,0.6666666666666667,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.8571428571428571,0.0,1.0,1.0,0.0,0.0,0.0,0.8235342922023752,1.0,1.0,1.0,0.0,0.0,0.0,0,2
1473,0.0,0.0,1.0,1.0,0.0,0.18181818181818182,0.5,0.0,1.0,0.0,0.5125000000000001,0.0,1.0,0.0,0.0,0.2,0.25,0.6666666666666667,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.8571428571428571,0.0,1.0,0.0,0.0,0.0,0.0,0.05238915431756915,1.0,1.0,1.0,0.0,0.0,0.0,0,1
1474,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.25,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.663447600517326,1.0,1.0,0.0,0.0,0.0,0.0,0,3
1475,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.25,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5858584951977946,1.0,1.0,1.0,0.0,0.0,0.0,0,5
1476,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0,0.5625,0.0,1.0,0.0,0.0,0.2,0.25,0.6666666666666667,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.8571428571428571,0.0,1.0,1.0,0.0,0.0,0.0,0.05639798656720443,1.0,1.0,0.0,0.0,0.0,0.0,0,1
1477,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.25,0.6666666666666667,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8241532524754575,1.0,1.0,0.0,0.0,0.0,0.0,0,3
1478,0.0,0.0,1.0,0.0,1.0,0.7272727272727273,1.0,0.0,1.0,0.0,0.9,1.0,0.0,0.0,0.0,1.0,0.25,0.6666666666666667,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7179857709642321,1.0,1.0,0.0,0.0,0.0,0.0,0,2
1479,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.48750000000000004,1.0,0.0,0.0,0.0,1.0,0.25,0.6666666666666667,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8571428571428571,0.0,0.0,1.0,0.0,0.0,0.0,0.7622012597818629,1.0,1.0,0.0,0.0,0.0,0.0,0,2
1480,0.0,0.0,0.0,0.0,1.0,0.0,0.75,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.501497649315165,1.0,1.0,1.0,0.0,0.0,0.0,0,3
1481,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.25,0.6666666666666667,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6328299167352852,1.0,1.0,0.0,0.0,0.0,0.0,0,3
1482,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.35000000000000003,0.0,0.0,1.0,1.0,0.2,0.25,0.6666666666666667,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.7142857142857142,0.0,0.0,1.0,0.0,0.0,0.0,0.06603777748110669,1.0,1.0,0.0,0.0,0.0,0.0,0,2
1483,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.325,1.0,0.0,0.0,0.0,1.0,0.25,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.7142857142857142,0.0,0.0,1.0,0.0,0.0,0.0,0.7406060572004078,1.0,1.0,0.0,0.0,0.0,0.0,0,3
1484,0.0,0.0,0.0,1.0,0.0,0.2727272727272727,0.0,0.0,1.0,0.0,0.35000000000000003,0.0,1.0,0.0,0.0,0.2,0.25,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5714285714285714,0.0,1.0,0.0,0.0,0.0,0.0,0.46880869586136514,1.0,1.0,0.0,0.0,0.0,0.0,1,0
1485,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0,0.4625,0.0,0.0,1.0,1.0,0.6000000000000001,0.25,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.30190550733744864,1.0,1.0,0.0,0.0,0.0,0.0,0,2
1486,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,1.0,0.0,0.5625,0.0,0.0,1.0,1.0,0.2,0.25,0.6666666666666667,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8571428571428571,0.0,0.0,1.0,0.0,0.0,0.0,0.05017125963718734,1.0,1.0,0.0,0.0,0.0,0.0,0,2
1487,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.675,0.0,1.0,0.0,0.0,0.2,0.25,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.029983099499186327,1.0,1.0,1.0,0.0,0.0,0.0,0,4
1488,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.7375,0.0,0.0,1.0,1.0,0.2,0.25,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.3229903856242864,1.0,1.0,0.0,0.0,0.0,0.0,0,0
1489,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.3375,0.0,1.0,0.0,0.0,0.2,0.25,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.7142857142857142,0.0,0.0,1.0,0.0,0.0,0.0,0.026050174762685414,1.0,1.0,1.0,0.0,0.0,0.0,0,1
1490,0.0,0.0,1.0,1.0,0.0,0.0,0.75,0.0,1.0,0.0,0.6000000000000001,0.0,0.0,1.0,1.0,0.4,0.25,0.6666666666666667,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13898931170935083,1.0,1.0,0.0,0.0,0.0,0.0,0,0
1491,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0,0.0,1.0,0.41250000000000003,0.0,1.0,0.0,0.0,0.2,0.25,0.6666666666666667,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5714285714285714,0.0,0.0,1.0,0.0,0.0,0.0,0.014034598558636757,0.0,1.0,0.0,0.0,0.0,0.0,0,3
1492,0.0,1.0,0.0,0.0,0.0,0.09090909090909091,0.25,0.0,1.0,0.0,0.6375000000000001,0.0,1.0,0.0,0.0,0.4,0.25,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.037203204851369485,1.0,1.0,1.0,0.0,0.0,0.0,0,4
1493,0.0,0.0,0.0,1.0,0.0,0.18181818181818182,0.5,0.0,0.0,1.0,0.325,0.0,0.0,1.0,1.0,0.4,0.25,0.6666666666666667,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.7142857142857142,0.0,1.0,0.0,1.0,0.25,0.0,0.09789130490003548,1.0,1.0,1.0,0.0,0.0,0.0,0,5
1494,0.0,0.0,0.0,1.0,1.0,0.2727272727272727,0.75,0.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.25,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.8571428571428571,0.0,1.0,1.0,0.0,0.0,0.0,0.8049526745831905,1.0,1.0,1.0,0.0,0.0,0.0,0,2
1495,0.0,0.0,0.0,1.0,1.0,0.7272727272727273,0.5,0.0,1.0,0.0,0.3375,0.0,1.0,0.0,1.0,0.2,0.25,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.7142857142857142,0.0,0.0,1.0,0.0,0.0,0.0,0.027039763043967366,1.0,1.0,0.0,0.0,0.0,0.0,0,4
1496,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,1.0,0.7625000000000001,0.0,0.0,1.0,1.0,0.2,0.25,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11807696584936077,1.0,1.0,0.0,0.0,0.0,0.0,0,0
1497,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.5,0.0,0.0,1.0,0.42500000000000004,0.0,0.0,1.0,1.0,0.2,0.25,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.7142857142857142,0.0,1.0,1.0,0.0,0.0,0.0,0.03169252135369431,1.0,0.0,0.0,0.0,0.0,0.0,0,5
1498,0.0,0.0,0.0,1.0,0.0,0.8181818181818182,0.75,0.0,1.0,0.0,0.5125000000000001,0.0,1.0,0.0,1.0,0.2,0.25,0.6666666666666667,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.7142857142857142,0.0,1.0,0.0,0.0,0.0,0.0,0.06560343668728108,1.0,1.0,0.0,0.0,0.0,0.0,0,1
1499,0.0,0.0,1.0,0.0,1.0,0.8181818181818182,0.75,0.0,1.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.25,0.6666666666666667,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8571428571428571,0.0,0.0,1.0,0.0,0.0,0.0,0.5575468025986747,1.0,1.0,0.0,0.0,0.0,0.0,0,2
1500,0.0,0.0,0.0,1.0,1.0,0.7272727272727273,0.75,0.0,0.0,1.0,0.5,0.0,1.0,0.0,1.0,0.2,0.25,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.8571428571428571,0.0,1.0,0.0,0.0,0.0,0.0,0.04702569050746846,0.0,1.0,1.0,1.0,1.0,0.0,0,3
1501,0.0,0.0,0.0,1.0,0.0,0.18181818181818182,0.75,0.0,0.0,1.0,0.375,0.0,0.0,1.0,1.0,0.2,0.25,0.6666666666666667,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.7142857142857142,0.0,1.0,1.0,0.0,0.0,0.0,0.060371023808450476,1.0,0.0,0.0,0.0,0.0,0.0,0,5
1502,0.0,0.0,0.0,0.0,1.0,0.6363636363636364,0.25,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.2,0.25,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8571428571428571,0.0,0.0,1.0,0.0,0.0,0.0,0.05471910928036447,1.0,1.0,1.0,0.0,0.0,0.0,0,4
1503,0.0,0.0,1.0,1.0,0.0,0.18181818181818182,0.75,0.0,1.0,0.0,0.9500000000000001,0.0,1.0,0.0,0.0,0.2,0.25,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.07618967534179273,0.0,1.0,0.0,0.0,1.0,0.0,0,1
1504,0.0,0.0,1.0,1.0,0.0,0.09090909090909091,0.5,0.0,1.0,0.0,0.35000000000000003,0.0,1.0,0.0,1.0,0.2,0.25,0.6666666666666667,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.8571428571428571,1.0,0.0,0.0,0.0,0.0,0.0,0.03050574693302269,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1505,0.0,0.0,0.0,0.0,1.0,0.18181818181818182,0.25,0.0,1.0,0.0,0.8,0.0,1.0,0.0,1.0,0.2,0.25,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.75,0.0,0.027628518867710703,1.0,1.0,0.0,0.0,0.0,0.0,0,4
1506,0.0,0.0,0.0,1.0,0.0,0.4545454545454546,0.5,0.0,0.0,1.0,0.8625,0.0,0.0,1.0,1.0,0.2,0.25,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.8571428571428571,0.0,1.0,1.0,0.0,0.0,0.0,0.03172891734644997,0.0,1.0,0.0,0.0,0.0,0.0,0,5
1507,0.0,0.0,1.0,1.0,0.0,0.4545454545454546,0.5,0.0,1.0,0.0,0.5625,0.0,1.0,0.0,0.0,0.4,0.25,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.27163564101796184,1.0,1.0,1.0,0.0,0.0,0.0,0,1
1508,0.0,0.0,0.0,1.0,0.0,0.09090909090909091,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.2,0.25,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.8571428571428571,0.0,0.0,1.0,1.0,0.25,0.0,0.09359633235658442,1.0,1.0,1.0,0.0,0.0,0.0,0,1
1509,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.4,0.0,0.0,1.0,1.0,0.2,0.25,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7142857142857142,0.0,1.0,0.0,0.0,0.0,0.0,0.049225936905932965,1.0,0.0,0.0,0.0,0.0,0.0,0,5
1510,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,0.25,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.2,0.25,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8571428571428571,0.0,0.0,1.0,0.0,0.0,0.0,0.0859932758466724,1.0,1.0,0.0,0.0,0.0,0.0,0,4
1511,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,0.25,0.0,0.0,1.0,0.5375,0.0,0.0,1.0,0.0,1.0,0.25,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.8571428571428571,0.0,0.0,1.0,0.0,0.0,0.0,0.5867134435740441,1.0,1.0,0.0,0.0,0.0,0.0,0,3
1512,0.0,0.0,0.0,0.0,1.0,0.0,0.75,0.0,0.0,1.0,0.8375,0.0,1.0,0.0,0.0,0.2,0.25,0.6666666666666667,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.030606143773623876,1.0,1.0,1.0,0.0,0.0,0.0,0,3
1513,0.0,0.0,1.0,1.0,0.0,0.09090909090909091,0.0,0.0,1.0,0.0,0.4,0.0,0.0,1.0,1.0,0.2,0.25,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.8571428571428571,0.0,0.0,1.0,0.0,0.0,0.0,0.20119929812696732,1.0,0.0,1.0,0.0,0.0,0.0,0,0
1514,0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.55,0.0,0.0,1.0,1.0,0.4,0.25,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8571428571428571,1.0,0.0,0.0,0.5,0.0,0.0,0.5792594418558807,1.0,1.0,0.0,0.0,0.0,1.0,0,5
1515,0.0,0.0,0.0,1.0,1.0,0.18181818181818182,0.5,0.0,1.0,0.0,0.55,0.0,1.0,0.0,0.0,0.2,0.25,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.7142857142857142,0.0,1.0,1.0,0.0,0.0,0.0,0.04205554826508615,1.0,0.0,0.0,0.0,0.0,0.0,1,4
