,Make_0,Make_1,Make_2,Make_3,Make_4,MonthClaimed,WeekOfMonthClaimed,MaritalStatus_0,MaritalStatus_1,MaritalStatus_2,Age,PolicyType_0,PolicyType_1,PolicyType_2,PolicyType_3,VehiclePrice,Deductible,DriverRating,Days_Policy_Accident_0,Days_Policy_Accident_1,Days_Policy_Accident_2,Days_Policy_Claim,PastNumberOfClaims_0,PastNumberOfClaims_1,PastNumberOfClaims_2,AgeOfVehicle,NumberOfSuppliments_0,NumberOfSuppliments_1,NumberOfSuppliments_2,AddressChange_Claim,NumberOfCars,Year,ClaimSize,AccidentArea_Urban,Sex_Male,Fault_Third Party,PoliceReportFiled_Yes,WitnessPresent_Yes,AgentType_Internal,FraudFound_P
373,0.0,0.0,0.0,-1.0,1.0,0.0,0.5,0.0,-1.0,1.0,-0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,0.0,0.0,0.0,0.0,0.0,-0.5,0.006356483454224533,0.0,0.0,0.0,0.0,0.0,0.0,0
374,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,-0.5,0.0,0.0,0.0,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-0.5,-0.04906290035459171,0.0,0.0,0.0,1.0,0.0,0.0,0
375,0.0,0.0,0.0,-1.0,1.0,-0.5,0.0,0.0,-1.0,1.0,-2.111111111111111,0.0,0.0,0.0,-1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.5,1.3002258189339608,0.0,0.0,1.0,0.0,0.0,0.0,0
376,0.0,0.0,0.0,-1.0,1.0,0.6666666666666666,0.5,0.0,0.0,0.0,-0.3333333333333333,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5,-0.10494776980857358,0.0,0.0,0.0,0.0,0.0,0.0,0
377,0.0,0.0,0.0,-1.0,1.0,0.0,-0.5,0.0,-1.0,1.0,-0.9444444444444444,0.0,0.0,0.0,-1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,-0.5,-0.07815363598824748,0.0,0.0,1.0,0.0,0.0,0.0,0
378,0.0,0.0,0.0,0.0,1.0,-0.5,1.0,0.0,0.0,0.0,0.4444444444444444,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-0.5,0.0,0.0,0.0,0.0,0.0,-0.5,0.12509007490188,-1.0,0.0,0.0,0.0,0.0,0.0,0
379,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.6111111111111112,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-0.5,0.9875262642842428,0.0,0.0,0.0,0.0,0.0,0.0,0
380,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-0.5,-0.14638438133679682,0.0,0.0,0.0,0.0,0.0,0.0,0
381,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-0.5,-0.04409050178466131,0.0,0.0,1.0,0.0,0.0,0.0,0
382,0.0,0.0,1.0,-1.0,1.0,-0.3333333333333333,-0.5,0.0,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,-0.5,-0.16490060245033858,0.0,0.0,0.0,0.0,0.0,0.0,0
383,0.0,0.0,0.0,-1.0,1.0,-0.3333333333333333,0.0,0.0,-1.0,1.0,-0.16666666666666666,0.0,-1.0,1.0,-1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1.1596985546962255,0.0,0.0,0.0,0.0,0.0,0.0,0
384,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,1.0,-0.7777777777777778,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,0.0,-0.5,-0.13838745145188236,0.0,0.0,0.0,0.0,0.0,0.0,0
385,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,0.0,-1.0,1.0,-0.4444444444444444,0.0,-1.0,1.0,0.0,1.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,1.0,-1.0,0.0,0.0,-0.5,1.2207344818305745,0.0,0.0,1.0,0.0,0.0,0.0,0
386,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-0.5,-0.16210913578270222,0.0,0.0,1.0,0.0,0.0,0.0,0
387,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.0,0.0,-1.0,1.0,-0.1111111111111111,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,-0.5,-0.1465922822175133,-1.0,0.0,0.0,0.0,0.0,0.0,1
388,0.0,0.0,1.0,-1.0,0.0,-0.8333333333333334,-0.5,0.0,0.0,0.0,0.05555555555555555,0.0,-1.0,1.0,0.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.5,1.0,0.0,-1.0,0.0,0.0,-0.5,0.4925749092569208,-1.0,0.0,1.0,0.0,0.0,1.0,0
389,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,0.5,0.0,0.0,0.0,0.4444444444444444,0.0,-1.0,1.0,0.0,1.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,-1.0,0.0,0.0,-0.5,1.840385910934531,0.0,-1.0,0.0,0.0,0.0,0.0,0
390,0.0,0.0,1.0,0.0,0.0,-0.6666666666666666,0.0,0.0,0.0,0.0,-0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1.0,0.0,-1.0,0.0,0.0,-0.5,0.002243521062219803,-1.0,0.0,1.0,0.0,0.0,0.0,0
391,0.0,0.0,0.0,-1.0,1.0,-0.3333333333333333,-1.0,0.0,0.0,0.0,0.4444444444444444,0.0,-1.0,1.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5,0.1519915574245324,0.0,0.0,1.0,0.0,0.0,0.0,0
392,0.0,0.0,1.0,0.0,0.0,-0.3333333333333333,-1.0,0.0,0.0,0.0,1.8333333333333333,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-0.5,-0.15966480335059247,0.0,0.0,0.0,0.0,0.0,0.0,0
393,0.0,0.0,1.0,0.0,0.0,-0.6666666666666666,0.5,0.0,-1.0,1.0,0.2222222222222222,0.0,0.0,0.0,0.0,1.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,-0.5,1.1861284234006892,0.0,0.0,0.0,0.0,0.0,0.0,0
394,0.0,0.0,1.0,0.0,0.0,-0.6666666666666666,-1.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.5,0.0,1.0,-1.0,0.0,0.0,-0.5,-0.1175254882176738,-1.0,0.0,0.0,0.0,0.0,0.0,0
395,0.0,0.0,1.0,0.0,0.0,-0.6666666666666666,-1.0,0.0,0.0,0.0,0.8333333333333334,0.0,-1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-0.5,-0.0374791940322603,0.0,0.0,0.0,0.0,0.0,0.0,0
396,0.0,0.0,1.0,0.0,0.0,-0.8333333333333334,1.0,0.0,0.0,0.0,-0.2777777777777778,0.0,0.0,0.0,-1.0,-1.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-0.5,-0.07573338860161909,0.0,0.0,1.0,0.0,0.0,0.0,0
397,0.0,0.0,0.0,-1.0,1.0,-0.8333333333333334,1.0,0.0,-1.0,1.0,-2.111111111111111,0.0,-1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.5,1.545248544307716,0.0,0.0,0.0,0.0,0.0,0.0,0
398,0.0,0.0,1.0,-1.0,1.0,-0.8333333333333334,0.5,0.0,0.0,0.0,-0.05555555555555555,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,-0.5,-0.012133294118724635,0.0,0.0,0.0,0.0,0.0,0.0,1
399,0.0,0.0,0.0,-1.0,1.0,-0.6666666666666666,-0.5,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,-1.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.0749436987818621,0.0,0.0,1.0,0.0,0.0,0.0,0
400,0.0,0.0,0.0,0.0,1.0,-0.8333333333333334,-0.5,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0,0.0,0.0,-0.5,0.20046107090908077,-1.0,0.0,0.0,0.0,0.0,0.0,1
401,0.0,0.0,1.0,0.0,0.0,-0.6666666666666666,-0.5,0.0,-1.0,1.0,-0.4444444444444444,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.5,0.0,1.0,-1.0,0.0,0.0,-0.5,0.2577192585438823,0.0,0.0,0.0,0.0,0.0,0.0,0
402,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,-0.5,0.0,0.0,0.0,1.2777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,-0.5,-0.07952926037953198,0.0,0.0,0.0,0.0,0.0,0.0,0
403,0.0,0.0,1.0,0.0,0.0,-0.5,-0.5,0.0,0.0,0.0,1.2777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,-0.5,-0.1459616227681926,0.0,0.0,0.0,0.0,0.0,0.0,0
404,0.0,0.0,1.0,-1.0,1.0,-0.8333333333333334,0.0,0.0,0.0,0.0,-0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.020632667435188774,0.0,0.0,0.0,0.0,0.0,0.0,1
405,0.0,0.0,0.0,-1.0,1.0,-0.8333333333333334,-0.5,0.0,0.0,0.0,-0.05555555555555555,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.13507710771815093,0.0,0.0,0.0,0.0,0.0,0.0,1
406,0.0,0.0,1.0,-1.0,1.0,-0.5,-1.0,0.0,-1.0,1.0,-0.3333333333333333,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.5,0.0,1.0,-1.0,0.0,0.0,-0.5,-0.15710032956090522,0.0,-1.0,0.0,0.0,0.0,0.0,0
407,0.0,0.0,1.0,-1.0,1.0,-0.6666666666666666,0.5,0.0,0.0,0.0,0.9444444444444444,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5,0.169079167045478,0.0,0.0,0.0,0.0,0.0,0.0,0
408,0.0,0.0,0.0,-1.0,1.0,-0.8333333333333334,0.5,0.0,-1.0,1.0,-2.111111111111111,0.0,0.0,0.0,-1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.5,1.1328628294533538,0.0,0.0,0.0,0.0,0.0,0.0,1
409,0.0,0.0,1.0,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,-0.5,-0.012661289585223596,0.0,0.0,0.0,0.0,0.0,0.0,0
410,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-1.0,0.0,0.0,0.0,0.4444444444444444,0.0,-1.0,1.0,0.0,1.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,-1.0,0.0,0.0,-0.5,1.1909678631805594,0.0,0.0,0.0,0.0,0.0,0.0,0
411,0.0,0.0,0.0,-1.0,1.0,-0.6666666666666666,0.5,0.0,-1.0,1.0,-2.111111111111111,0.0,-1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.5,1.3946463427903453,0.0,0.0,0.0,0.0,0.0,0.0,0
412,0.0,0.0,1.0,-1.0,1.0,-0.6666666666666666,0.5,0.0,0.0,0.0,1.4444444444444444,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-0.5,0.030856224468178164,0.0,0.0,0.0,0.0,0.0,0.0,0
413,0.0,0.0,1.0,0.0,0.0,-0.6666666666666666,0.5,0.0,0.0,0.0,1.8888888888888888,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,-1.0,0.0,0.0,-0.5,-0.14192468381196166,-1.0,0.0,1.0,0.0,0.0,0.0,0
414,0.0,1.0,1.0,-1.0,0.0,-0.6666666666666666,-0.5,0.0,0.0,0.0,0.7222222222222222,0.0,-1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.5,1.0,0.0,-1.0,0.0,0.0,-0.5,1.6859268941133032,0.0,0.0,1.0,0.0,0.0,0.0,0
415,0.0,1.0,1.0,-1.0,0.0,-0.6666666666666666,-0.5,0.0,-1.0,1.0,1.4444444444444444,0.0,0.0,0.0,-1.0,4.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,-0.5,1.0434969247546197,-1.0,0.0,0.0,0.0,0.0,0.0,0
416,0.0,0.0,0.0,0.0,1.0,-0.6666666666666666,-0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.008455365738676248,0.0,0.0,0.0,0.0,0.0,0.0,0
417,0.0,0.0,1.0,0.0,0.0,-0.8333333333333334,0.5,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,-1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,-0.5,-0.028977977446765307,0.0,0.0,0.0,0.0,0.0,0.0,1
418,0.0,0.0,0.0,-1.0,1.0,-0.6666666666666666,-1.0,0.0,0.0,0.0,-0.3888888888888889,0.0,-1.0,1.0,-1.0,4.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.5,1.9480331283379861,0.0,0.0,0.0,0.0,0.0,0.0,0
419,0.0,1.0,1.0,-1.0,0.0,-0.6666666666666666,-0.5,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,-0.5,1.4494406114867358,0.0,0.0,1.0,0.0,0.0,1.0,0
420,0.0,0.0,0.0,0.0,1.0,-0.6666666666666666,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5,-0.08400838778611791,0.0,-1.0,1.0,0.0,0.0,0.0,0
421,0.0,0.0,1.0,0.0,0.0,-0.16666666666666666,-1.0,0.0,-1.0,1.0,-0.5555555555555556,0.0,0.0,0.0,0.0,-1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,1.0,0.0,3.0,0.0,-0.5,-0.13325697826444385,0.0,0.0,0.0,0.0,0.0,0.0,0
422,0.0,0.0,1.0,0.0,0.0,-0.3333333333333333,-1.0,0.0,0.0,0.0,-0.05555555555555555,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-0.5,-0.07976024603318649,0.0,0.0,1.0,0.0,0.0,0.0,0
423,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,-0.5,0.23325802493441547,0.0,0.0,0.0,0.0,0.0,0.0,0
424,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,-0.5,0.042192291691645095,-1.0,-1.0,0.0,0.0,0.0,0.0,0
425,0.0,0.0,1.0,0.0,0.0,1.0,-0.5,0.0,0.0,0.0,-0.6111111111111112,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.10676089279066439,0.0,0.0,0.0,0.0,0.0,0.0,0
426,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.5,0.0,1.0,-1.0,4.0,1.0,-0.5,-0.1472881658236829,0.0,0.0,0.0,0.0,0.0,0.0,0
427,0.0,0.0,0.0,-1.0,1.0,-0.5,-0.5,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,-0.5,0.03265526513759308,0.0,0.0,0.0,0.0,0.0,0.0,0
428,0.0,0.0,1.0,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.3888888888888889,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,0.0,-0.5,-0.049540498656844095,0.0,-1.0,1.0,0.0,0.0,0.0,0
429,0.0,0.0,1.0,0.0,0.0,-0.3333333333333333,0.0,0.0,0.0,0.0,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,-0.5,-0.06817843166720479,0.0,0.0,0.0,0.0,0.0,0.0,0
430,0.0,0.0,0.0,0.0,1.0,-0.16666666666666666,1.0,0.0,0.0,0.0,-0.2777777777777778,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,-0.5,0.007400587524349566,0.0,0.0,0.0,0.0,0.0,0.0,0
431,0.0,0.0,0.0,-1.0,1.0,-0.3333333333333333,0.5,0.0,0.0,0.0,1.4444444444444444,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5,-0.02958711272360093,-1.0,0.0,0.0,0.0,0.0,0.0,0
432,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.5,0.0,0.0,0.0,-0.6111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0,0.0,2.0,-0.5,-0.06919472956222333,0.0,0.0,0.0,0.0,0.0,0.0,0
433,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,-1.0,1.0,-0.2777777777777778,0.0,0.0,0.0,-1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,-0.5,-0.04597319101092846,0.0,0.0,0.0,0.0,0.0,0.0,0
434,0.0,0.0,0.0,-1.0,1.0,0.3333333333333333,0.0,0.0,-1.0,1.0,-0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.07128699214033465,0.0,0.0,0.0,0.0,0.0,0.0,0
435,0.0,0.0,0.0,0.0,1.0,-0.3333333333333333,-0.5,0.0,0.0,0.0,-0.1111111111111111,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,-0.5,-0.06555316997007615,0.0,0.0,0.0,0.0,0.0,0.0,0
436,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.5,0.0,1.0,-1.0,0.0,0.0,-0.5,-0.00013070344512272348,-1.0,0.0,0.0,0.0,0.0,0.0,0
437,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.10719417948811254,0.0,0.0,1.0,0.0,0.0,0.0,0
438,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3888888888888889,0.0,-1.0,1.0,0.0,1.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5,1.4658937099023746,0.0,0.0,1.0,0.0,0.0,0.0,0
439,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.15274902192478504,0.0,0.0,0.0,0.0,0.0,0.0,0
440,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.5,0.0,-1.0,1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,-0.5,-0.0415882708699293,0.0,0.0,0.0,0.0,0.0,0.0,0
441,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,-0.5,-0.16804125129912,0.0,0.0,1.0,0.0,0.0,0.0,0
442,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,-1.0,0.0,0.0,0.0,0.7222222222222222,0.0,0.0,0.0,-1.0,1.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,-0.5,-0.02306730037720241,0.0,0.0,0.0,0.0,0.0,0.0,0
443,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,-1.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.05610448002020378,0.0,0.0,0.0,0.0,0.0,0.0,0
444,0.0,0.0,1.0,-1.0,1.0,0.5,1.0,0.0,0.0,0.0,-0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,1.0,-1.0,0.0,0.0,-0.5,-0.024649047372532026,0.0,0.0,1.0,0.0,0.0,0.0,0
445,0.0,0.0,0.0,-1.0,1.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-0.5,-0.13352435897457712,0.0,0.0,0.0,0.0,0.0,0.0,0
446,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,-0.5,0.0,0.0,0.0,-0.6666666666666666,0.0,-1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.5,0.0,1.0,0.0,0.0,0.0,-0.5,-0.08222400985044037,0.0,-1.0,0.0,0.0,0.0,0.0,0
447,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.5,0.0,1.0,0.0,0.0,0.0,-0.5,0.02989210266487979,0.0,0.0,0.0,0.0,0.0,0.0,0
